,name (zolpidem),similarity (zolpidem),name (eszopiclone),similarity (eszopiclone),name (zaleplon),similarity (zaleplon),name (trazodone),similarity (trazodone),name (amitriptyline),similarity (amitriptyline),name (mirtazapine),similarity (mirtazapine),name (doxepin),similarity (doxepin),name (lorazepam),similarity (lorazepam),name (clonazepam),similarity (clonazepam),name (temazepam),similarity (temazepam),name (triazolam),similarity (triazolam),name (melatonin),similarity (melatonin),name (atorvastatin),similarity (atorvastatin)
181,flunitrazepam-,0.7677504420280457,ramelteon's,0.7466472387313843,atomoxetine-buspirone,0.740912675857544,arpiprazole,0.7976589798927307,h-paroxetine,0.8087499737739563,iloperidone,0.8168281316757202,ho-nefazodone,0.785735547542572,diphenhydramine-morphine,0.7621468901634216,temezepam,0.7940504550933838,diazepame,0.7828733921051025,15n3-midazolam,0.7754312753677368,methoxytryptophol,0.6912033557891846,non-fluvastatin,0.8326847553253174
182,/benzodiazepine,0.7675929665565491,milnacipram,0.7464901208877563,diazepam-droperidol,0.7408592700958252,etodroxizine,0.7974764704704285,mepiprazole,0.8086540102958679,post-clozapine/olanzapine,0.8166106939315796,carbemazepine,0.7856243848800659,mirtazapine,0.7617599368095398,sertralin,0.793997585773468,night.clonazepam,0.7824445962905884,3-oh-diazepam,0.7752552032470703,mlt,0.6911026239395142,fluvastatin-,0.8322940468788147
183,benzodiazepine-anxiolytics,0.7674179077148438,venlafaxine/desvenlafaxine,0.746489942073822,sedative-hypnotic,0.7406024932861328,clzapine,0.7971925735473633,litoxetine,0.8086135387420654,velafaxine,0.8164851665496826,diphenhydramine-morphine,0.7854273319244385,diazepam-phenytoin,0.7617186307907104,butriptyline,0.7938615083694458,clonzepam,0.7820496559143066,prazepam.,0.7751878499984741,i/r-platonin,0.6893696784973145,simvastatin-switch,0.8321859240531921
184,patientlorazepam,0.7672107815742493,odv/venlafaxine,0.7462245225906372,tiagabine,0.7397642135620117,nonazapirone,0.7970585823059082,alprazolam,0.8084821105003357,divalproex-lamotrigine,0.8164141178131104,noxiptyline,0.7850138545036316,metaminodiazepoxide,0.7613822221755981,risperidol,0.7934364080429077,flubromazolam,0.7816802263259888,didesethylflurazepam,0.775131344795227,1-nitrosomelatonin,0.6892498731613159,atorvastatin-exposed,0.8318748474121094
185,opiate/benzodiazepine,0.7665821313858032,pregabalin,0.7461153268814087,benzodiazepines,0.739705502986908,-olanzapine,0.7968329191207886,-imipramine,0.8081248998641968,d4-trazodone,0.8160371780395508,prozapine,0.7850107550621033,w/midazolam,0.7613141536712646,carbamezapine,0.7934063076972961,desmethyldiazepam,0.781629741191864,ho-nefazodone,0.7751220464706421,agomelatine,0.6886513233184814,fenofibrate,0.830878734588623
186,flunitrazepam.,0.7664286494255066,escitalopram,0.7460935115814209,alprazolam's,0.73968905210495,venlafaxine/venlafaxine,0.7967333793640137,citalopram/,0.807384729385376,wenlafaxin,0.8158677220344543,mirtazapin,0.7849695682525635,miazolam,0.76121985912323,levetiracetam's,0.7933099269866943,zolazepam,0.7814453840255737,chlordesmethyldiazepam,0.775044322013855,serotoninergic/melatoninergic,0.6881879568099976,l-carnitine/simvastatin,0.8306305408477783
187,zopidem,0.7660220861434937,aripiprazol,0.7460743188858032,lurasidone,0.7396473288536072,amitriptyline/morphine,0.7966666221618652,citalopram/escitalopram,0.8073569536209106,pindolol+fluoxetine,0.815558135509491,zotepin,0.784885585308075,lorazepam-treated,0.7611605525016785,olanazapine,0.7932777404785156,tramadol/midazolam,0.7810109853744507,flunitrazepam-fentanyl,0.7749302387237549,5-methoxytryptoline,0.6878162026405334,rosovastatin,0.830450713634491
188,ripazepam,0.7659856081008911,-temazepam,0.7459344863891602,prazepam.,0.7396390438079834,venlafaxin,0.7966437935829163,imipramine-d3,0.8070363402366638,imipramine/desipramine,0.8153020143508911,decloxizine,0.784849226474762,hydrocodone-acetaminophen,0.7611342668533325,lorzepam,0.7930455207824707,*trazodone,0.7808538675308228,-midazolam,0.7749300003051758,agomelatine's,0.6873419880867004,trained+simvastatin,0.82918381690979
189,carbemazepine,0.7657889127731323,zotepine,0.7457788586616516,oxazepam's,0.7393798828125,nor-triptyline,0.7964253425598145,venlafaxin,0.8067226409912109,risperidone's,0.8150629997253418,*diphenhydramine,0.7848326563835144,pinazepam,0.7609522938728333,post-lorazepam,0.7926137447357178,alprazolam/escitalopram,0.7804184556007385,metaminodiazepoxide,0.774765133857727,pineal,0.6865638494491577,atorvastatin-related,0.8291274309158325
190,nonbenzodiazepines,0.7654386758804321,risperidone/olanzapine,0.7456830143928528,*diazepam,0.7393726110458374,risperidone,0.796400249004364,fluoxetine/paroxetine,0.8066049814224243,-citalopram,0.81502366065979,fenazepam,0.7847227454185486,16.hydromorphone,0.7607601881027222,sertraline,0.7923552989959717,cloxazolam,0.7802493572235107,n-1-desalkylflurazepam,0.7742125988006592,melatonin-induced-immuno-opioids,0.6822702884674072,lovastatin-na,0.8282649517059326
191,etazepine,0.7653347849845886,methylphenidate/placebo,0.7454557418823242,risperidone/9-oh-risperidone,0.7387465238571167,carpipramine,0.796307384967804,vanlafaxine,0.8063050508499146,post-duloxetine,0.8148899078369141,propazepine,0.7845015525817871,midazolam/flumazenil,0.7606958150863647,-zonisamide,0.7922126650810242,zolpidem-er,0.7798967361450195,midazolam-meperidine,0.7741885781288147,melatonyl,0.6818822026252747,fenofibrate/rosiglitazone,0.8281472325325012
192,-oxcarbazepine,0.7653193473815918,mirogabalin,0.7454085946083069,benzodiazepine-1,0.7385909557342529,zopiclone/zolpidem,0.7958946228027344,gabapentin-scopolamine,0.805819034576416,fluoxetine/,0.8147594928741455,tianeptine,0.7844656109809875,5mg/hydromorphone,0.7603075504302979,oxcarbazapine,0.7919999361038208,uxepam,0.7798154950141907,chlordiazepoxide-,0.7741098403930664,piromelatine,0.6800490617752075,pravastatin-treatment,0.8281201720237732
193,ketazolam,0.7651071548461914,*lorazepam,0.7453799247741699,alprazolam-,0.7385436296463013,7.gabapentin,0.7956274747848511,orphenadrine,0.8057660460472107,desmethylmirtazapine,0.8146911859512329,nimetazepam,0.7844082117080688,dextromethorphan/guaifenesin,0.7601879835128784,quetiapine,0.7917561531066895,d-zopiclone,0.7797514796257019,postlorazepam,0.7739328145980835,"2,3-dihydromelatonin",0.6800488233566284,gemfibrozil-statin,0.8276598453521729
194,h-flunitrazepam,0.7648379802703857,risperidone-olanzapine,0.7449507713317871,d7-nefazodone,0.7382912635803223,velafaxine,0.7954105734825134,*quetiapine,0.8056420087814331,fluphenazine/nortriptyline,0.8143013715744019,loratadine,0.7842509150505066,levotiracetam,0.7599481344223022,phenazepam,0.7912700176239014,climazolam,0.779112696647644,*clonazepam,0.7734432220458984,5-methoxytryptophan,0.6800044178962708,niacin/lovastatin,0.8260152339935303
195,halazepam,0.7647191882133484,mertazapine,0.7448997497558594,benzodiazepine-anxiolytics,0.7379783987998962,meclobemide,0.7953192591667175,imipraminic,0.8056420087814331,paroxetine's,0.8142349720001221,opipramol,0.7841387987136841,diazepam/methadone,0.7597407102584839,chlordiazepoxide,0.7911158800125122,chlordiazepoxide,0.7790180444717407,d-amphetamine/chlordiazepoxide,0.7733625173568726,non-melatonin-treated,0.6797881126403809,simvastatin-allocated,0.8255090713500977
196,ho-nefazodone,0.7643993496894836,lacosamide,0.7445319890975952,n-desalkylquetiapine,0.7379429340362549,paroxetine's,0.7952179908752441,maprotilin,0.8056124448776245,pramiprexole,0.8142040967941284,desmethyldoxepin,0.7840891480445862,fentanyl-trazodone-paracetamol,0.7595110535621643,clonazopam,0.7909640669822693,pethidine/diazepam,0.7786644101142883,lopirazepame,0.7730297446250916,6-methoxytryptophol,0.6793928742408752,simvastating,0.8254786729812622
197,carisoprodol,0.7640334963798523,alpidem,0.744383692741394,flunitrazepam's,0.7374358773231506,amitriptyline.,0.7949779033660889,nortriptyline-induced,0.8054447174072266,risperidone/paliperidone,0.8140386343002319,fenipramide,0.7840660810470581,f/d/diazepam,0.7593797445297241,paroxetine,0.7907260656356812,normirtazapine,0.7775516510009766,oxazepam-d5,0.7729595899581909,hyperglycemia/melatonin,0.6773667335510254,placebo/simvastatin,0.8253085613250732
198,chlordiazepoxide-amitriptyline,0.7635785341262817,-oxcarbazepine,0.7443485856056213,tempazepam,0.7373831868171692,/lorazepam,0.7949087619781494,nortriptiline,0.8054261803627014,fluoxetin,0.8133367300033569,-venlafaxine,0.7839694023132324,morphine/prochlorperazine/metoclopramide,0.759332001209259,keppra/levetiracetam,0.7906451225280762,ketamine-diazepam,0.7773469686508179,zolpidem-,0.7727769613265991,-iodomelatonin,0.6752076148986816,cilostazol,0.8243212699890137
199,'oxcarbazepine,0.7633301615715027,risperidone/9-hydroxyrisperidone,0.7439178824424744,mitazapine,0.7372385859489441,doxasozine,0.7948907613754272,levoprotiline,0.8053906559944153,bupropion-ssri,0.8133130073547363,nefazodone,0.7837295532226562,oxycodone/acetaminophen,0.7592612504959106,valproate-lamotrigine,0.7904658913612366,remimazolam,0.777012288570404,cinolazepam,0.7727715969085693,5-methoxytryptamine,0.6745816469192505,dalvastatin,0.8235242366790771
200,diazepam-droperidol,0.7631365060806274,bromazepam,0.7438861131668091,benzodiazepine-free,0.737140953540802,amipramizide,0.7948264479637146,ee+fluoxetine,0.8053403496742249,es-citalopram,0.8130201101303101,maprotilin,0.783434271812439,*levetiracetam,0.7592267990112305,amitriptyline+nortriptyline,0.7904307842254639,/diazepam,0.7767735719680786,triazolam-dependent,0.772467315196991,6-hydroxymelatonin-sulfate,0.6744129657745361,pitavastatin-nps,0.8229323625564575
201,gabapentin,0.7631003856658936,lorazepa,0.7438795566558838,lorzepam,0.7370880842208862,norsertraline,0.7945606708526611,imipramine/day,0.8051090240478516,non-paroxetine,0.8127541542053223,fluphenzine,0.7833752632141113,zyprexa/morphine,0.759162425994873,*quetiapine,0.7901067733764648,flunitrazolam,0.7766928672790527,midazolam-droperidol,0.7723063230514526,5-methoxytryptamine-induced,0.6743121147155762,-lovastatin,0.8225206136703491
202,benzodiazepine-fentanyl,0.7628663778305054,aripiprazole+adt,0.7437567114830017,benzodiazepine/bdzra,0.7368320226669312,temazepam,0.7944970726966858,phenelzine,0.8050709962844849,clomipramin,0.8123918175697327,amipramizide,0.7831734418869019,tramadol,0.7588847875595093,olanzepine,0.789878785610199,mirtazepine,0.7761974930763245,1-oxo-estazolam,0.7722865343093872,methoxytryptamine,0.6723084449768066,rosiglitazone/ramipril,0.821535587310791
203,-olanzapine,0.7625882625579834,brand-risperidone,0.7434875965118408,zotepine,0.736617922782898,desimipramine,0.7944331169128418,mepiprazol,0.8049883246421814,*clonazepam,0.8123013973236084,desmethyldoxepine,0.7828903198242188,diazepam/ketamine,0.7587523460388184,amipramizide,0.7897011041641235,chlor-desmethyldiazepam,0.7753602862358093,midazolam-promethazine,0.7721540331840515,pinealectomised,0.6723014116287231,ezetimibe-,0.8210235238075256
204,clotiazepam,0.7623284459114075,r-fluoxetine,0.7434563636779785,clotiazepam,0.7365754842758179,quetiapin,0.7943577766418457,sertraline's,0.8048774003982544,nortriptyline's,0.8121229410171509,ciproheptadine,0.782681941986084,16.levetiracetam,0.7587195634841919,diazepam/,0.7896898984909058,diazepam+bpc,0.7751482725143433,ketamine-diazepam,0.7720065712928772,ramelteon's,0.6719598770141602,rosuvastatin-lactone,0.8207707405090332
205,*gabapentin,0.7623175978660583,modafinil's,0.7431421875953674,methadone/benzodiazepine,0.7358914613723755,femoxetine,0.7942562103271484,no-fluoxetine,0.8048475384712219,aripriprazole,0.8115501403808594,conazepam,0.782146155834198,diazepame,0.7585799694061279,s-temazepam,0.7896878123283386,haloxazolam,0.7749729156494141,desalkyl-flurazepam,0.7715926766395569,circadianly,0.6719019412994385,*gemfibrozil,0.820518970489502
206,benzodiazepine-gabaa,0.7612113356590271,flubromazepam,0.7428939342498779,lorazepam-based,0.735840916633606,gabapentin,0.7942487001419067,paroxetin,0.8047103881835938,doxepin,0.8114548921585083,efletirizine,0.7820150852203369,*ondansetron,0.7584110498428345,-zolpidem,0.7896744012832642,benzodiazepam,0.7745542526245117,meclonazepam,0.7714954018592834,methoxytryptophan,0.6716188192367554,atorvstatin,0.8203760385513306
207,antidepressant-benzodiazepine,0.7609314918518066,norquetiapine,0.7427988052368164,benzodiazepine-naive,0.7357307076454163,atomoxetine-buspirone,0.7940369844436646,amitriptilline,0.8046444654464722,desvenlafaxine,0.8114280700683594,l-methadone/fenpipramide,0.7819687128067017,lorezepam,0.7583550214767456,gabapentine,0.7894883751869202,zolpidem-,0.7743171453475952,chlor-desmethyldiazepam,0.7714492678642273,chronobiotic,0.671493649482727,simvastatin-increased,0.820328950881958
208,clobazam,0.7606855034828186,'oxcarbazepine,0.7427382469177246,6.lorazepam,0.7354311347007751,flueoxetine,0.7939033508300781,clocapramine,0.8046305179595947,vortioxetine,0.8109725713729858,mitrazapine,0.7819076776504517,*trazodone,0.7580844163894653,notriptyline,0.7893218994140625,n-desmethyldiazepam,0.7742706537246704,1'oh-midazolam/midazolam,0.7713309526443481,agomelatin,0.6709533929824829,pdgf-simvastatin,0.8199504613876343
209,oxcarbazepine-etodolac,0.7606812715530396,/lorazepam,0.7426734566688538,brexpiprazole,0.7353873252868652,amitriptyline/desmopressin,0.7936439514160156,desmethylnortriptyline,0.8043863773345947,risperidone-,0.8106067180633545,fluvoxamine-clozapine,0.7818865776062012,chlordiazepoxid,0.7579313516616821,aprazolam,0.7892667055130005,loflazepate,0.7742602825164795,alprazolam/escitalopram,0.7709048986434937,acetylserotonin,0.6704440116882324,atorvastatin+ipc+wortmannin,0.8196092844009399
210,fluorazepam,0.7596869468688965,risperidone/paliperidone,0.7425998449325562,premazepam,0.7352843284606934,-tianeptine,0.7936023473739624,meperidine-chlorpromazine,0.8043398857116699,pirenzapine,0.8102973699569702,e-10-hydroxyamitriptyline,0.7816867828369141,klonipine,0.7578034996986389,mepiprazol,0.7892594337463379,clobazam,0.7738524675369263,desmethylflunitrazepam,0.7705783247947693,6-methoxytryptamine,0.6694813966751099,hyzetimibe,0.8191258311271667
211,lamotrigine,0.7595977783203125,oxcarbazepine,0.7423751354217529,fludiazepam,0.7350071668624878,methaqualone/diphenhydramine,0.7931625843048096,clovoxamine,0.8041859865188599,levomilnacipran,0.8099617958068848,7.trazodone,0.7815642952919006,hydromorphone-,0.757419228553772,nortriptyline,0.7891185283660889,oxcarbazepine-etodolac,0.773663341999054,flutoprazepam,0.7704323530197144,melatonin-loaded,0.6693779230117798,10/ezetimibe,0.817624568939209
212,bzds,0.759538471698761,-quetiapine,0.7421990633010864,l-modafinil,0.7346240878105164,zolpidem's,0.7930689454078674,fluoxetin,0.8037655353546143,*alprazolam,0.8099074363708496,clomipramine-fluoxetine,0.7814870476722717,methaqualone/diphenhydramine,0.7570750713348389,zolpidem's,0.7889460921287537,nortriptyline,0.7729887962341309,flumazenil,0.7702925205230713,i-5-methoxytryptamine,0.6692466735839844,atorvatatin,0.8168805241584778
213,f/d/diazepam,0.7595213651657104,-pramipexole,0.7421830892562866,lorazepam/haloperidol,0.7344532012939453,clovoxamine,0.7930660247802734,e-10-oh-nortriptyline,0.8033949136734009,enpiprazole,0.8098018169403076,quinpramine,0.7811931371688843,/diphenhydramine,0.7570016384124756,clonazepam-induced,0.7888404726982117,ketamine-flunitrazepam,0.7729781866073608,flunitrazepam-,0.7702652215957642,2-iodo-melatonin,0.6692016124725342,statin,0.8158947825431824
214,pregabalin/tolterodine,0.7594501972198486,tramadol-gabapentin,0.7421629428863525,esmirtazapine,0.7340534925460815,amitriptylinum,0.7926590442657471,fluoxetine/olanzapine,0.8032736778259277,citalopram/li,0.8096067905426025,lopirazepam,0.7806748151779175,flunitrazepam/clonidine,0.7569305896759033,citalopram,0.7888346314430237,diazepam/ketamine,0.7727890014648438,clozepam,0.7702469825744629,prolactin,0.6675854325294495,gemfibrozil,0.8149275779724121
215,benzodiazepine-gaba,0.7593514919281006,fluoxetine/olanzapine,0.7421057224273682,clonazepan,0.7340480089187622,enpiprazole,0.7926172018051147,-orphenadrine,0.8027377128601074,olanzapine-d,0.8091450929641724,gabapentin-scopolamine,0.7806105613708496,nazolam,0.7568091750144958,estazolam,0.7885803580284119,lorazepam-glucuronide,0.7727612257003784,nefazodone,0.7697744369506836,melatonin-positive,0.6673228740692139,pioglitazone,0.8144503235816956
216,-quetiapine,0.7589540481567383,-venlafaxine,0.7419513463973999,ketamine/flunitrazepam,0.7338521480560303,olanzapine,0.7922731637954712,citalopram-,0.8022210597991943,novo-venlafaxine,0.8090920448303223,midazolam-diphenhydramine,0.7802536487579346,oxycodone-thiopental,0.7566182613372803,trazodone/,0.7884203195571899,3-oh-diazepam,0.7727063894271851,midzolam,0.7696616649627686,circadian,0.6666297316551208,-ezetimibe,0.8143261075019836
217,norflunitrazepam,0.7587910294532776,paliperidone/risperidone,0.7416346669197083,benzodiazepinedione,0.7338093519210815,-aripiprazole,0.7922152280807495,nortryptyline,0.8020358085632324,amitriptyline/day,0.8087993860244751,menthol-diphenhydramine,0.7801438570022583,guaifenesin-dextromethorphan,0.7563289999961853,etizolam,0.7882075309753418,tramadol,0.772620677947998,phenazepam,0.7693361639976501,6-hydroxymelatoninsulfate,0.6663035154342651,rosuvastatin-allocated,0.8142797946929932
218,nordiazepam,0.7587134838104248,temazepam's,0.7416086196899414,modafinil's,0.7336909770965576,-escitalopram,0.7918832302093506,hydroxyzine,0.8017810583114624,amitryptyline,0.8084946274757385,bromperidol,0.7801010012626648,midozolam,0.7562523484230042,-zopiclone,0.788104772567749,flunitrazepam's,0.771699070930481,meperidine-diazepam,0.7691368460655212,melatonin-proficient,0.6633397340774536,rusovastatin,0.8137246370315552
219,pitrazepine,0.7585094571113586,r-licarbazepine,0.7414151430130005,iloperidone,0.7336715459823608,pramiprexole,0.7918606400489807,omiprazole,0.8015072345733643,imipramine,0.8083757162094116,arpiprazole,0.7799750566482544,+midazolam,0.7560703754425049,metiapine,0.787955105304718,metaminodiazepoxide,0.770724892616272,benzodiazepine-fentanyl,0.7689292430877686,pinealectomy,0.6632806062698364,fluvastatin-cholestyramine,0.8133504986763
220,benzodiazepin,0.7582426071166992,s-venlafaxine,0.7412326335906982,bromazepam.,0.7336210012435913,bupropion,0.7916728258132935,clzapine,0.8014574646949768,mirtazpine,0.8081865310668945,dyphenhydramine,0.7796593904495239,proclorperazine,0.7558003664016724,oxcarbazepine/carbamazepine,0.7879210710525513,meprobamate,0.7702583074569702,desmethylzopiclone,0.7688251733779907,ii-5-methoxytryptamine,0.6617249250411987,atorvastatin-associated,0.813340425491333
